id,sentence,words,suffixes,prompt,gold_answer,template
bilkent-turkish-writings-2330,ve daha bir çoğu… Belki de ___ hepsine cevap veremedi ama yazısı açıkça bu soruların bir kısmının cevaplarını adeta haykırıyordu..,['soru'],"['n', 'ım', 'nün', 'lar', 'nun', 'nn', 'm', 'ler', 'ın', 'lr', 'nın', 'üm', 'im', 'nin', 'ün', 'in', 'un', 'um']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""ve daha bir çoğu… Belki de ___ hepsine cevap veremedi ama yazısı açıkça bu soruların bir kısmının cevaplarını adeta haykırıyordu..""
Words: ['soru']
Suffixes: ['n', 'ım', 'nün', 'lar', 'nun', 'nn', 'm', 'ler', 'ın', 'lr', 'nın', 'üm', 'im', 'nin', 'ün', 'in', 'un', 'um']
Missing words: 
",['sorularımın'],bfill
bilkent-turkish-writings-2430,Kafamda yanan o ışığı tam anlamıyla söndürmem için de zaman gerekir aynı alternatif akım verilen bir lambanın o akım ___ hemen sönmemesi gibi,['kes'],"['su', 'nta', 'ıl', 'dük', 'te', 'u', 'nt', 'dık', 'ül', 'sü', 'nte', 'nd', 'de', 'l', 'dik', 'duk', 'ul', 'il', 'tuk', 'da', 'si', 'nda', 'tik', 't', 'tık', 'tük', 's', 'ı', 'dk', 'tk', 'd', 'nde', 'i', 'ta', '', 'sı', 'ü']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Kafamda yanan o ışığı tam anlamıyla söndürmem için de zaman gerekir aynı alternatif akım verilen bir lambanın o akım ___ hemen sönmemesi gibi""
Words: ['kes']
Suffixes: ['su', 'nta', 'ıl', 'dük', 'te', 'u', 'nt', 'dık', 'ül', 'sü', 'nte', 'nd', 'de', 'l', 'dik', 'duk', 'ul', 'il', 'tuk', 'da', 'si', 'nda', 'tik', 't', 'tık', 'tük', 's', 'ı', 'dk', 'tk', 'd', 'nde', 'i', 'ta', '', 'sı', 'ü']
Missing words: 
",['kesildiğinde'],bfill
bilkent-turkish-writings-6610,Hatta sadece ___ değil bundan da önemlisi kalbime kazındı,['akıl'],"['ye', 'ya', 'üm', 'm', 'yim', 'ym', 'a', 'um', 'yüm', 'y', 'ım', 'im', 'yum', 'yım', 'e', '']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Hatta sadece ___ değil bundan da önemlisi kalbime kazındı""
Words: ['akıl']
Suffixes: ['ye', 'ya', 'üm', 'm', 'yim', 'ym', 'a', 'um', 'yüm', 'y', 'ım', 'im', 'yum', 'yım', 'e', '']
Missing words: 
",['aklıma'],bfill
bilkent-turkish-writings-5741,Bununla birlikte bunu ___ çalışırken sekteye uğrayabilir insan,['gerçek'],"['dir', 'y', 'ma', 'tr', 'dır', 'a', 'laş', '', 'tir', 'ye', 'ya', 'tur', 'dur', 'dr', 'lş', 'tır', 'me', 'leş', 'dür', 'tür', 'm', 'e']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bununla birlikte bunu ___ çalışırken sekteye uğrayabilir insan""
Words: ['gerçek']
Suffixes: ['dir', 'y', 'ma', 'tr', 'dır', 'a', 'laş', '', 'tir', 'ye', 'ya', 'tur', 'dur', 'dr', 'lş', 'tır', 'me', 'leş', 'dür', 'tür', 'm', 'e']
Missing words: 
",['gerçekleştirmeye'],bfill
bilkent-turkish-writings-341,"Kapkaranlık, belirsiz… Attığınız her adımda, yürüyerek arkanızda bıraktığınız mesafeyi ___ bir ışık var",['aydın'],"['l', 'y', 'le', 't', 'ya', 'ye', 'a', 'n', '', 'la', 'e']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Kapkaranlık, belirsiz… Attığınız her adımda, yürüyerek arkanızda bıraktığınız mesafeyi ___ bir ışık var""
Words: ['aydın']
Suffixes: ['l', 'y', 'le', 't', 'ya', 'ye', 'a', 'n', '', 'la', 'e']
Missing words: 
",['aydınlatan'],bfill
bilkent-turkish-writings-6120,Hayal gücümüzü mutlak seviyede ___ için mantık ilkelerinden sıyrılmamız lazım,['kullan'],"['yebil', 'mz', 'imiz', 'imız', 'muz', 'ımiz', 'miz', 'ımz', 'imüz', 'ebil', 'ümz', 'umz', 'me', 'abil', 'bil', 'ımuz', 'ımız', 'imz', 'mız', 'm', 'yabil', 'ımüz', 'ybil', 'imuz', 'ümüz', 'ümuz', 'umız', 'umiz', 'müz', 'umüz', 'ma', 'umuz', 'ümiz', 'ümız']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Hayal gücümüzü mutlak seviyede ___ için mantık ilkelerinden sıyrılmamız lazım""
Words: ['kullan']
Suffixes: ['yebil', 'mz', 'imiz', 'imız', 'muz', 'ımiz', 'miz', 'ımz', 'imüz', 'ebil', 'ümz', 'umz', 'me', 'abil', 'bil', 'ımuz', 'ımız', 'imz', 'mız', 'm', 'yabil', 'ımüz', 'ybil', 'imuz', 'ümüz', 'ümuz', 'umız', 'umiz', 'müz', 'umüz', 'ma', 'umuz', 'ümiz', 'ümız']
Missing words: 
",['kullanabilmemiz'],bfill
bilkent-turkish-writings-608,"Öte yandan, tanıdığım ___ çoğu kişilik olarak kaba insanlardı",['İtalyan'],"['ın', 'nın', 'nn', 'n', 'nun', 'nün', 'lr', 'ler', 'lar', 'in', 'un', 'ün', 'nin']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Öte yandan, tanıdığım ___ çoğu kişilik olarak kaba insanlardı""
Words: ['İtalyan']
Suffixes: ['ın', 'nın', 'nn', 'n', 'nun', 'nün', 'lr', 'ler', 'lar', 'in', 'un', 'ün', 'nin']
Missing words: 
",['İtalyanların'],bfill
bilkent-turkish-writings-5624,Yaşamın devam ___ için neye ihtiyacımız var diye insanlara sorulsa yüzde doksanı oksijen veya su derler,['et'],"['ma', 's', 'si', 'sı', 'm', 'me', 'su', 'sü']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yaşamın devam ___ için neye ihtiyacımız var diye insanlara sorulsa yüzde doksanı oksijen veya su derler""
Words: ['et']
Suffixes: ['ma', 's', 'si', 'sı', 'm', 'me', 'su', 'sü']
Missing words: 
",['etmesi'],bfill
bilkent-turkish-writings-5874,"___ direkt olarak iletişim kurmak ve onların enerjisini, sevgisini yakından hissetmek o kadar güzel ki",['can'],"['l', 'la', 'ler', 'l', 'li', 'lr', 'yla', 'lı', 'le', 'lü', 'lu', 'lar', 'yle', 'yl']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""___ direkt olarak iletişim kurmak ve onların enerjisini, sevgisini yakından hissetmek o kadar güzel ki""
Words: ['can']
Suffixes: ['l', 'la', 'ler', 'l', 'li', 'lr', 'yla', 'lı', 'le', 'lü', 'lu', 'lar', 'yle', 'yl']
Missing words: 
",['Canlılarla'],bfill
bilkent-turkish-writings-3276,"“Evet, ___ oldu,” der o gözler",['hata'],"['ym', 'yum', 'um', 'yüm', 'im', 'm', 'ım', 'lar', 'yim', 'ler', 'yım', 'lr', 'üm']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""“Evet, ___ oldu,” der o gözler""
Words: ['hata']
Suffixes: ['ym', 'yum', 'um', 'yüm', 'im', 'm', 'ım', 'lar', 'yim', 'ler', 'yım', 'lr', 'üm']
Missing words: 
",['hatalarım'],bfill
bilkent-turkish-writings-2622,"Bu karşılaşmamız, birbirimize açıldıktan sonraki ilk ___",['yüzleş'],"['m', 'tü', 'ytu', 'ım', 'ydi', 'ma', 'um', 'yz', 'ti', 'dı', 'm', 'yd', 'dü', 'ydü', 'tu', 'ydu', 'di', 'üm', 'du', 'üz', 't', 'tı', 'im', 'ytı', 'yt', 'ytü', 'ız', 'z', 'yız', 'yiz', 'iz', 'me', 'yuz', 'uz', 'yti', 'd', 'yüz', 'ydı']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bu karşılaşmamız, birbirimize açıldıktan sonraki ilk ___""
Words: ['yüzleş']
Suffixes: ['m', 'tü', 'ytu', 'ım', 'ydi', 'ma', 'um', 'yz', 'ti', 'dı', 'm', 'yd', 'dü', 'ydü', 'tu', 'ydu', 'di', 'üm', 'du', 'üz', 't', 'tı', 'im', 'ytı', 'yt', 'ytü', 'ız', 'z', 'yız', 'yiz', 'iz', 'me', 'yuz', 'uz', 'yti', 'd', 'yüz', 'ydı']
Missing words: 
",['yüzleşmemizdi'],bfill
bilkent-turkish-writings-6117,"Bana bağıran kiĢiyi ise; dünyanın en uç ___ gelen, insanlık kavramını yıkarak, farklı bir varlık oluĢturmaya çalıĢan canavar olarak görüyorum",['nokta'],"['tn', 'ndan', 's', 'tan', 'nden', 'i', 'dn', 'nten', 'dan', 'ntan', 'den', 'sı', 'ten', 'su', 'sü', '', 'ü', 'si', 'ı', 'ndn', 'u', 'ntn']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bana bağıran kiĢiyi ise; dünyanın en uç ___ gelen, insanlık kavramını yıkarak, farklı bir varlık oluĢturmaya çalıĢan canavar olarak görüyorum""
Words: ['nokta']
Suffixes: ['tn', 'ndan', 's', 'tan', 'nden', 'i', 'dn', 'nten', 'dan', 'ntan', 'den', 'sı', 'ten', 'su', 'sü', '', 'ü', 'si', 'ı', 'ndn', 'u', 'ntn']
Missing words: 
",['noktasından'],bfill
bilkent-turkish-writings-6050,"Gerçek olamayacak değin ağırdır.” (Günay Güner) Bir öyküsünde , hikayenin anlatıcısı ile hikaye kahramanı İso Köy Enstitüsüne beraber başlamış iki arkadaşlardır.İso karakteri öykü anlatıcısından daha kuvvetli ve iri biri ancak görüntüsünün tersine saf ,temiz kalpli biri.Sınıfta zamanla arkadaşlarınında kışkırtması ile bu iki karakter başka bir yerde kavga etmek için sözleşirler.İkisi de gider oraya ve karşılıklı sözlü atışmaya başlarlar , ikisi de yanlış yolda ___ farkındadır.İşler daha fazla ilerlemeden oradan bir daha kavga etmeme ve her zaman birbirlerine destek olma sözü verip , oradan ayrılmışlardır.Adnan Binyazar’ın kendi hayatından bir şeyler kattığı ve öyküyü kendi hayatımla bağdaştırdığım için favori öyküm bu oldu.Ben çok inatçı bir insanımdır, bir kere yapmam dediğim bir şeyi çok istesem de inadımdan , gururumdan yapmam",['ol'],"['un', 'duk', 's', 'sü', 'tük', 'dk', 'tik', 'tık', 'dük', 'nın', 'i', 'nun', 'ler', 'n', 'ün', 'u', '', 'nn', 'tuk', 'dik', 'sı', 'su', 'in', 'ı', 'nin', 'lr', 'si', 'tk', 'lar', 'ü', 'ın', 'nün', 'dık']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Gerçek olamayacak değin ağırdır.” (Günay Güner) Bir öyküsünde , hikayenin anlatıcısı ile hikaye kahramanı İso Köy Enstitüsüne beraber başlamış iki arkadaşlardır.İso karakteri öykü anlatıcısından daha kuvvetli ve iri biri ancak görüntüsünün tersine saf ,temiz kalpli biri.Sınıfta zamanla arkadaşlarınında kışkırtması ile bu iki karakter başka bir yerde kavga etmek için sözleşirler.İkisi de gider oraya ve karşılıklı sözlü atışmaya başlarlar , ikisi de yanlış yolda ___ farkındadır.İşler daha fazla ilerlemeden oradan bir daha kavga etmeme ve her zaman birbirlerine destek olma sözü verip , oradan ayrılmışlardır.Adnan Binyazar’ın kendi hayatından bir şeyler kattığı ve öyküyü kendi hayatımla bağdaştırdığım için favori öyküm bu oldu.Ben çok inatçı bir insanımdır, bir kere yapmam dediğim bir şeyi çok istesem de inadımdan , gururumdan yapmam""
Words: ['ol']
Suffixes: ['un', 'duk', 's', 'sü', 'tük', 'dk', 'tik', 'tık', 'dük', 'nın', 'i', 'nun', 'ler', 'n', 'ün', 'u', '', 'nn', 'tuk', 'dik', 'sı', 'su', 'in', 'ı', 'nin', 'lr', 'si', 'tk', 'lar', 'ü', 'ın', 'nün', 'dık']
Missing words: 
",['olduklarının'],bfill
bilkent-turkish-writings-1004,"Stephen Chbosky’nin aynı adlı kitabından ___ Saksı Olmanın Faydaları, uyarlamaları ölürcesine eleştiren bendenizin elini kolunu bağladı",['uyarla'],"['ya', 'n', 'a', 'in', 'ün', 'ın', 'y', 'ye', 'e', 'n', 'un', '']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Stephen Chbosky’nin aynı adlı kitabından ___ Saksı Olmanın Faydaları, uyarlamaları ölürcesine eleştiren bendenizin elini kolunu bağladı""
Words: ['uyarla']
Suffixes: ['ya', 'n', 'a', 'in', 'ün', 'ın', 'y', 'ye', 'e', 'n', 'un', '']
Missing words: 
",['uyarlanan'],bfill
